,bairro/cidade,rua,legenda,area m²,Quartos,banheiros,vagas,preço,condominio,bairro,cidade
644,"Meireles, Fortaleza",Rua Ildefonso Albano,"Apartamento para comprar 
Meireles, Fortaleza",29.0,1,1,1,558000.0,0.0,Meireles, Fortaleza
645,"Praia do Futuro II, Fortaleza",Rua Antônio Atualpa Rodrigues,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",36.0,1,1,1,390000.0,495.0,Praia do Futuro II, Fortaleza
646,"Prefeito José Walter, Fortaleza",Rua H,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",45.0,2,2,1,236000.0,0.0,Prefeito José Walter, Fortaleza
647,"Cambeba, Fortaleza",Rua José La Fayette Azevedo Lima,"Apartamento para comprar 
Cambeba, Fortaleza",83.0,3,2,2,485000.0,750.0,Cambeba, Fortaleza
648,"Paupina, Fortaleza",Rua A Lot Messejana,"Apartamento para comprar 
Paupina, Fortaleza",44.0,2,1,2,250000.0,325.0,Paupina, Fortaleza
649,"Edson Queiroz, Fortaleza",Rua Hil de Moraes,"Apartamento para comprar 
Edson Queiroz, Fortaleza",70.0,3,2,2,645000.0,490.0,Edson Queiroz, Fortaleza
652,"José Bonifácio, Fortaleza",Rua Senador Pompeu,"Apartamento para comprar 
José Bonifácio, Fortaleza",48.0,2,2,1,490000.0,532.0,José Bonifácio, Fortaleza
653,"Papicu, Fortaleza",Rua Fausto Cabral,"Apartamento para comprar 
Papicu, Fortaleza",110.0,4,4,1,429000.0,900.0,Papicu, Fortaleza
656,"Centro, Fortaleza",Rua Senador Pompeu,"Apartamento para comprar 
Centro, Fortaleza",48.0,2,2,1,499000.0,450.0,Centro, Fortaleza
657,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Gontran Giffoni,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",172.0,4,4,3,2180000.0,1088.0,Engenheiro Luciano Cavalcante, Fortaleza
658,"Aldeota, Fortaleza",Rua Marcos Macêdo,"Apartamento para comprar 
Aldeota, Fortaleza",191.0,3,5,4,800000.0,2802.0,Aldeota, Fortaleza
659,"Parque Iracema, Fortaleza",Rua Leão Veloso,"Apartamento para comprar 
Parque Iracema, Fortaleza",101.0,3,3,2,800000.0,796.0,Parque Iracema, Fortaleza
660,"Sapiranga, Fortaleza",Rua Francisco Martiniano Barbosa,"Casa de condomínio para comprar 
Sapiranga, Fortaleza",133.0,4,1,2,520000.0,500.0,Sapiranga, Fortaleza
661,"Meireles, Fortaleza",Rua Visconde de Mauá,"Apartamento para comprar 
Meireles, Fortaleza",129.0,3,4,2,1401068.0,1.0,Meireles, Fortaleza
662,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",55.0,2,1,1,147000.0,0.0,Pedras, Fortaleza
663,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Casa para comprar 
Ancuri, Fortaleza",89.0,3,2,2,220000.0,0.0,Ancuri, Fortaleza
664,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Casa para comprar 
Ancuri, Fortaleza",91.0,3,2,1,190000.0,0.0,Ancuri, Fortaleza
665,"Dionisio Torres, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Dionisio Torres, Fortaleza",95.0,3,2,2,880000.0,850.0,Dionisio Torres, Fortaleza
666,"Edson Queiroz, Fortaleza",Rua Hil de Moraes,"Apartamento para comprar 
Edson Queiroz, Fortaleza",54.0,2,2,1,499000.0,262.0,Edson Queiroz, Fortaleza
667,"Engenheiro Luciano Cavalcante, Fortaleza",Rua José Barreto Parente,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",153.0,3,1,3,950000.0,1140.0,Engenheiro Luciano Cavalcante, Fortaleza
668,"Pedras, Fortaleza",Rua 3,"Apartamento para comprar 
Pedras, Fortaleza",50.0,2,1,1,130000.0,225.0,Pedras, Fortaleza
669,"Praia do Futuro II, Fortaleza",Rua Doutor Manoel Rodrigues Monteiro,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",266.0,4,4,2,320000.0,400.0,Praia do Futuro II, Fortaleza
670,"São Bento, Fortaleza",Rua N,"Casa para comprar 
São Bento, Fortaleza",120.0,3,3,2,420000.0,0.0,São Bento, Fortaleza
671,"Fátima, Fortaleza",Avenida Visconde do Rio Branco,"Apartamento para comprar 
Fátima, Fortaleza",61.0,2,2,1,590000.0,0.0,Fátima, Fortaleza
672,"Dionisio Torres, Fortaleza",Rua Israel Bezerra,"Apartamento para comprar 
Dionisio Torres, Fortaleza",232.0,4,4,5,2490000.0,1800.0,Dionisio Torres, Fortaleza
673,"José Bonifácio, Fortaleza",Rua Jaime Benévolo,"Casa para comprar 
José Bonifácio, Fortaleza",869.0,4,3,15,1100000.0,0.0,José Bonifácio, Fortaleza
674,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",210.0,3,3,4,1490000.0,2272.0,Meireles, Fortaleza
675,"Cidade dos Funcionários, Fortaleza",Rua Manoel Monteiro,"Apartamento para comprar 
Cidade dos Funcionários, Fortaleza",66.0,2,2,1,220000.0,517.0,Cidade dos Funcionários, Fortaleza
676,"Praia de Iracema, Fortaleza",Rua Dragão do Mar,"Apartamento para comprar 
Praia de Iracema, Fortaleza",75.0,2,2,2,790000.0,786.0,Praia de Iracema, Fortaleza
677,"Passaré, Fortaleza",Avenida Heróis do Acre,"Apartamento para comprar 
Passaré, Fortaleza",75.0,3,2,1,275000.0,385.0,Passaré, Fortaleza
678,"Rachel de Queiroz, Fortaleza",Avenida Bernardo Manuel,"Casa para comprar 
Rachel de Queiroz, Fortaleza",71.0,2,3,2,385000.0,500.0,Rachel de Queiroz, Fortaleza
679,"Mondubim, Fortaleza",Rua General Onofre,"Casa para comprar 
Mondubim, Fortaleza",157.0,3,1,4,950000.0,0.0,Mondubim, Fortaleza
680,"Meireles, Fortaleza",Rua Silva Jatahy,"Apartamento para comprar 
Meireles, Fortaleza",96.0,3,3,2,860000.0,0.0,Meireles, Fortaleza
681,"Maraponga, Fortaleza",Rua Sebastião de Abreu,"Apartamento para comprar 
Maraponga, Fortaleza",65.0,3,2,1,215000.0,331.0,Maraponga, Fortaleza
682,"Centro, Fortaleza",Rua Senador Pompeu,"Apartamento para comprar 
Centro, Fortaleza",48.0,2,2,1,499000.0,450.0,Centro, Fortaleza
683,"Bonsucesso, Fortaleza",Rua Bias Mendes,"Apartamento para comprar 
Bonsucesso, Fortaleza",46.0,2,1,1,110000.0,158.0,Bonsucesso, Fortaleza
684,"Papicu, Fortaleza",Rua Emídio Lobo,"Apartamento para comprar 
Papicu, Fortaleza",115.0,3,3,2,390000.0,1000.0,Papicu, Fortaleza
685,"Dionisio Torres, Fortaleza",Rua Assis Chateaubriand,"Apartamento para comprar 
Dionisio Torres, Fortaleza",133.0,3,4,2,375000.0,819.0,Dionisio Torres, Fortaleza
686,"Aldeota, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Aldeota, Fortaleza",93.0,3,3,2,830000.0,900.0,Aldeota, Fortaleza
687,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Doutor Francisco Gadelha,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",79.0,3,3,2,650000.0,600.0,Engenheiro Luciano Cavalcante, Fortaleza
688,"Passaré, Fortaleza",Avenida dos Paroaras,"Apartamento para comprar 
Passaré, Fortaleza",123.0,2,2,1,375000.0,440.0,Passaré, Fortaleza
689,"Cidade dos Funcionários, Fortaleza",Rua Alice,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",200.0,4,4,3,730000.0,0.0,Cidade dos Funcionários, Fortaleza
690,"Lagoa Redonda, Fortaleza",Rua Lourdes Vidal Alves,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",96.0,3,3,2,365000.0,650.0,Lagoa Redonda, Fortaleza
691,"Dionisio Torres, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Dionisio Torres, Fortaleza",117.0,3,3,2,760000.0,1380.0,Dionisio Torres, Fortaleza
692,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Reverendo Bolivar Pinto Bandeira,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",152.0,3,4,3,1450000.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
694,"Passaré, Fortaleza",Avenida Palestina,"Apartamento para comprar 
Passaré, Fortaleza",44.0,2,1,1,260000.0,350.0,Passaré, Fortaleza
695,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",150.0,3,5,4,1300000.0,0.0,Meireles, Fortaleza
696,"Aldeota, Fortaleza",Rua Eduardo Garcia,"Apartamento para comprar 
Aldeota, Fortaleza",177.0,4,4,2,879000.0,1900.0,Aldeota, Fortaleza
697,"Cocó, Fortaleza",Rua Andrade Furtado,"Apartamento para comprar 
Cocó, Fortaleza",177.0,4,5,3,2200000.0,1560.0,Cocó, Fortaleza
698,"Cajazeiras, Fortaleza",Rua Alfa Vile,"Apartamento para comprar 
Cajazeiras, Fortaleza",62.0,3,2,1,249000.0,570.0,Cajazeiras, Fortaleza
699,"Mucuripe, Fortaleza",Avenida Álvaro Correia,"Cobertura para comprar 
Mucuripe, Fortaleza",216.0,5,5,3,585000.0,890.0,Mucuripe, Fortaleza
700,"Presidente Kennedy, Fortaleza",Rua Ouro Branco,"Casa de condomínio para comprar 
Presidente Kennedy, Fortaleza",250.0,4,5,3,1500001.0,1000.0,Presidente Kennedy, Fortaleza
701,"Cidade dos Funcionários, Fortaleza",Rua Professor Martins de Aguiar,"Casa de condomínio para comprar 
Cidade dos Funcionários, Fortaleza",122.0,3,4,4,550000.0,750.0,Cidade dos Funcionários, Fortaleza
702,"Cocó, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Cocó, Fortaleza",165.0,3,4,3,1850000.0,1650.0,Cocó, Fortaleza
703,"Vicente Pinzon, Fortaleza",Avenida Pintor Antônio Bandeira,"Apartamento para comprar 
Vicente Pinzon, Fortaleza",126.0,3,3,1,320000.0,800.0,Vicente Pinzon, Fortaleza
704,"Parquelândia, Fortaleza",Rua Professor Anacleto,"Apartamento para comprar 
Parquelândia, Fortaleza",63.0,2,2,1,290000.0,590.0,Parquelândia, Fortaleza
705,"Monte Castelo, Fortaleza",Rua Doutor Almeida Filho,"Apartamento para comprar 
Monte Castelo, Fortaleza",62.0,3,2,1,431860.0,0.0,Monte Castelo, Fortaleza
706,"Edson Queiroz, Fortaleza",Rua Doutor Paulo Marcelo,"Casa para comprar 
Edson Queiroz, Fortaleza",145.0,4,4,2,600000.0,0.0,Edson Queiroz, Fortaleza
707,"Lagoa Redonda, Fortaleza",Avenida Maestro Lisboa,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",430.0,5,7,4,3900000.0,1040.0,Lagoa Redonda, Fortaleza
708,"Cocó, Fortaleza",Rua Vilebaldo Aguiar,"Apartamento para comprar 
Cocó, Fortaleza",100.0,3,5,2,950000.0,0.0,Cocó, Fortaleza
709,"Edson Queiroz, Fortaleza",Rua Nadir Saboya,"Casa para comprar 
Edson Queiroz, Fortaleza",158.0,4,5,3,740000.0,0.0,Edson Queiroz, Fortaleza
710,"Amadeu Furtado, Fortaleza",Rua Professor Lino Encarnação,"Casa para comprar 
Amadeu Furtado, Fortaleza",284.0,4,4,2,1199000.0,0.0,Amadeu Furtado, Fortaleza
711,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",45.0,1,1,1,450000.0,1100.0,Meireles, Fortaleza
712,"Papicu, Fortaleza",Rua José Rangel,"Apartamento para comprar 
Papicu, Fortaleza",130.0,3,5,2,1200000.0,900.0,Papicu, Fortaleza
713,"Mondubim, Fortaleza",Rua Cabral Veras,"Casa para comprar 
Mondubim, Fortaleza",129.0,3,3,4,720000.0,0.0,Mondubim, Fortaleza
714,"Cidade dos Funcionários, Fortaleza",Rua Pedro Firmeza,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",288.0,5,5,6,780000.0,0.0,Cidade dos Funcionários, Fortaleza
715,"De Lourdes, Fortaleza",Avenida Engenheiro Luiz Vieira,"Apartamento para comprar 
De Lourdes, Fortaleza",75.0,3,2,2,517368.0,583.0,De Lourdes, Fortaleza
716,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",223.0,4,4,2,695000.0,0.0,Meireles, Fortaleza
717,"Cocó, Fortaleza",Rua Vilebaldo Aguiar,"Apartamento para comprar 
Cocó, Fortaleza",55.0,2,2,1,468000.0,0.0,Cocó, Fortaleza
718,"Meireles, Fortaleza",Rua Barão de Aracati,"Apartamento para comprar 
Meireles, Fortaleza",56.0,2,2,1,750000.0,774.0,Meireles, Fortaleza
719,"Pedras, Fortaleza",Rua Quartzo,"Casa para comprar 
Pedras, Fortaleza",85.0,2,2,2,220000.0,0.0,Pedras, Fortaleza
720,"Amadeu Furtado, Fortaleza",Rua Conselheiro Vieira da Silva,"Apartamento para comprar 
Amadeu Furtado, Fortaleza",52.0,2,2,1,309900.0,200.0,Amadeu Furtado, Fortaleza
721,"Varjota, Fortaleza",Rua Doutor José Lino,"Apartamento para comprar 
Varjota, Fortaleza",106.0,3,3,2,800000.0,730.0,Varjota, Fortaleza
722,"Aldeota, Fortaleza",Rua Carlos Vasconcelos,"Apartamento para comprar 
Aldeota, Fortaleza",66.0,3,2,2,490000.0,665.0,Aldeota, Fortaleza
723,"Presidente Kennedy, Fortaleza",Rua Ouro Branco,"Casa de condomínio para comprar 
Presidente Kennedy, Fortaleza",230.0,4,5,4,1500000.0,1150.0,Presidente Kennedy, Fortaleza
725,"Cocó, Fortaleza",Rua Professor Otávio Lobo,"Apartamento para comprar 
Cocó, Fortaleza",56.0,2,3,2,380000.0,660.0,Cocó, Fortaleza
726,"Mucuripe, Fortaleza",Rua Frei Mansueto,"Apartamento para comprar 
Mucuripe, Fortaleza",93.0,2,3,2,630000.0,992.0,Mucuripe, Fortaleza
727,"Jacarecanga, Fortaleza",Avenida Francisco Sá,"Casa para comprar 
Jacarecanga, Fortaleza",73.0,3,2,1,400000.0,0.0,Jacarecanga, Fortaleza
728,"Cocó, Fortaleza",Rua José de Borba Vasconcelos,"Apartamento para comprar 
Cocó, Fortaleza",96.0,3,4,2,980000.0,902.0,Cocó, Fortaleza
729,"Paupina, Fortaleza",Rua Central do Loteamento Parque Messejana,"Apartamento para comprar 
Paupina, Fortaleza",49.0,2,1,1,210000.0,0.0,Paupina, Fortaleza
730,"Cocó, Fortaleza",Avenida Padre Antônio Tomás,"Apartamento para comprar 
Cocó, Fortaleza",95.0,3,3,2,950000.0,950.0,Cocó, Fortaleza
731,"José de Alencar, Fortaleza",Rua Bill Cartaxo,"Casa para comprar 
José de Alencar, Fortaleza",260.0,4,5,5,450000.0,0.0,José de Alencar, Fortaleza
732,"Praia do Futuro II, Fortaleza",Rua Hildebrando Pompeu,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",53.0,2,2,1,412000.0,0.0,Praia do Futuro II, Fortaleza
733,"Barra do Ceará, Fortaleza",Rua Irapuã,"Apartamento para comprar 
Barra do Ceará, Fortaleza",47.0,2,1,1,160000.0,290.0,Barra do Ceará, Fortaleza
735,"Aldeota, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Aldeota, Fortaleza",110.0,3,3,2,1149999.0,0.0,Aldeota, Fortaleza
736,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Luiza Miranda Coelho,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",64.0,3,2,2,621088.0,1000.0,Engenheiro Luciano Cavalcante, Fortaleza
737,"Jardim das Oliveiras, Fortaleza",Avenida Rogaciano Leite,"Apartamento para comprar 
Jardim das Oliveiras, Fortaleza",114.0,4,4,2,760000.0,786.0,Jardim das Oliveiras, Fortaleza
738,"Passaré, Fortaleza",Rua das Carnaúbas,"Apartamento para comprar 
Passaré, Fortaleza",44.0,2,1,1,220000.0,0.0,Passaré, Fortaleza
739,"Dionisio Torres, Fortaleza",Rua Dom Expedito Lopes,"Apartamento para comprar 
Dionisio Torres, Fortaleza",50.0,2,2,1,650000.0,0.0,Dionisio Torres, Fortaleza
740,"Mondubim, Fortaleza",Rua Monte Líbano,"Apartamento para comprar 
Mondubim, Fortaleza",45.0,2,1,1,70000.0,420.0,Mondubim, Fortaleza
741,"Aldeota, Fortaleza",Rua Coronel Jucá,"Apartamento para comprar 
Aldeota, Fortaleza",119.0,3,3,2,1586273.0,1100.0,Aldeota, Fortaleza
742,"Jardim das Oliveiras, Fortaleza",Rua Vicente Lopes,"Casa para comprar 
Jardim das Oliveiras, Fortaleza",144.0,4,4,2,655000.0,0.0,Jardim das Oliveiras, Fortaleza
743,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",50.0,2,1,1,157000.0,0.0,Ancuri, Fortaleza
746,"Cajazeiras, Fortaleza",Rua Dom Marcos Teixeira,"Apartamento para comprar 
Cajazeiras, Fortaleza",44.0,2,1,1,50000.0,220.0,Cajazeiras, Fortaleza
747,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",54.0,3,2,2,500000.0,950.0,Meireles, Fortaleza
748,"Aldeota, Fortaleza",Rua Carolina Sucupira,"Apartamento para comprar 
Aldeota, Fortaleza",140.0,3,4,4,1600000.0,1.0,Aldeota, Fortaleza
749,"Papicu, Fortaleza",Rua Pereira de Miranda,"Apartamento para comprar 
Papicu, Fortaleza",70.0,3,2,1,640000.0,580.0,Papicu, Fortaleza
750,"Edson Queiroz, Fortaleza",Rua Governador Manoel de Castro Filho,"Apartamento para comprar 
Edson Queiroz, Fortaleza",82.0,3,5,2,660000.0,600.0,Edson Queiroz, Fortaleza
751,"Parque Iracema, Fortaleza",Rua 3,"Apartamento para comprar 
Parque Iracema, Fortaleza",59.0,2,2,1,400000.0,400.0,Parque Iracema, Fortaleza
752,"Passaré, Fortaleza",Rua Amâncio Pereira,"Apartamento para comprar 
Passaré, Fortaleza",48.0,2,2,1,310000.0,487.0,Passaré, Fortaleza
754,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Caio Cid,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",118.0,3,3,2,1180000.0,858.0,Engenheiro Luciano Cavalcante, Fortaleza
755,"Manuel Dias Branco, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Manuel Dias Branco, Fortaleza",145.0,2,2,3,1330000.0,1100.0,Manuel Dias Branco, Fortaleza
756,"Edson Queiroz, Fortaleza",Rua Maria Odalea Pires da Silva,"Apartamento para comprar 
Edson Queiroz, Fortaleza",91.0,3,3,2,890000.0,950.0,Edson Queiroz, Fortaleza
757,"Papicu, Fortaleza",Rua Ary Barroso,"Casa para comprar 
Papicu, Fortaleza",218.0,3,4,3,890000.0,0.0,Papicu, Fortaleza
758,"Dionisio Torres, Fortaleza",Rua Júlio Siqueira,"Apartamento para comprar 
Dionisio Torres, Fortaleza",134.0,4,4,3,1340000.0,1400.0,Dionisio Torres, Fortaleza
759,"Cidade dos Funcionários, Fortaleza",Avenida Ulisses Bezerra,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",520.0,4,4,2,680000.0,1.0,Cidade dos Funcionários, Fortaleza
760,"Passaré, Fortaleza",Rua das Oiticicas,"Apartamento para comprar 
Passaré, Fortaleza",46.0,2,1,1,260000.0,255.0,Passaré, Fortaleza
761,"Sapiranga-Coité, Fortaleza",Rua 2,"Casa para comprar 
Sapiranga-Coité, Fortaleza",127.0,4,4,2,639900.0,0.0,Sapiranga-Coité, Fortaleza
762,"Sapiranga-Coité, Fortaleza",Rua 3,"Casa para comprar 
Sapiranga-Coité, Fortaleza",127.0,4,4,2,639900.0,0.0,Sapiranga-Coité, Fortaleza
764,"Centro, Fortaleza",Rua Conselheiro Tristão,"Apartamento para comprar 
Centro, Fortaleza",113.0,3,4,3,750000.0,1200.0,Centro, Fortaleza
765,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",48.0,2,1,2,150000.0,0.0,Ancuri, Fortaleza
766,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",56.0,2,1,1,175000.0,0.0,Pedras, Fortaleza
767,"Pedras, Fortaleza",Rua Quartzo,"Casa para comprar 
Pedras, Fortaleza",118.0,4,4,4,290000.0,0.0,Pedras, Fortaleza
768,"Sapiranga-Coité, Fortaleza",Rua José Vilar de Andrade,"Casa para comprar 
Sapiranga-Coité, Fortaleza",164.0,4,5,4,600000.0,0.0,Sapiranga-Coité, Fortaleza
769,"Aldeota, Fortaleza",Rua Silva Paulet,"Apartamento para comprar 
Aldeota, Fortaleza",125.0,3,3,2,550000.0,1200.0,Aldeota, Fortaleza
772,"Mondubim, Fortaleza",Rua Doutor Rodrigo Codes Sandoval,"Apartamento para comprar 
Mondubim, Fortaleza",55.0,3,2,1,380000.0,349.0,Mondubim, Fortaleza
773,"Aldeota, Fortaleza",Rua Paula Ney,"Apartamento para comprar 
Aldeota, Fortaleza",66.0,2,2,2,1190000.0,0.0,Aldeota, Fortaleza
774,"Parque Iracema, Fortaleza",Rua Farias Lemos,"Apartamento para comprar 
Parque Iracema, Fortaleza",46.0,2,1,1,160000.0,322.0,Parque Iracema, Fortaleza
775,"Barroso, Fortaleza",Rua Valéria,"Apartamento para comprar 
Barroso, Fortaleza",45.0,2,1,1,60000.0,0.0,Barroso, Fortaleza
776,"Parque Iracema, Fortaleza",Rua José La Fayette Azevedo Lima,"Apartamento para comprar 
Parque Iracema, Fortaleza",83.0,3,2,2,485000.0,680.0,Parque Iracema, Fortaleza
777,"Sapiranga, Fortaleza",Rua Crisanto Moreira da Rocha,"Casa para comprar 
Sapiranga, Fortaleza",128.0,3,4,3,490000.0,0.0,Sapiranga, Fortaleza
778,"Passaré, Fortaleza",Avenida dos Paroaras,"Apartamento para comprar 
Passaré, Fortaleza",63.0,2,2,1,279000.0,418.0,Passaré, Fortaleza
780,"Meireles, Fortaleza",Rua Visconde de Mauá,"Apartamento para comprar 
Meireles, Fortaleza",129.0,3,4,2,1401068.0,1.0,Meireles, Fortaleza
781,"Prefeito José Walter, Fortaleza",Rua Q,"Casa para comprar 
Prefeito José Walter, Fortaleza",65.0,2,1,2,248000.0,0.0,Prefeito José Walter, Fortaleza
782,"Fátima, Fortaleza",Rua Dom Sebastião Leme,"Apartamento para comprar 
Fátima, Fortaleza",105.0,3,3,2,750000.0,1420.0,Fátima, Fortaleza
783,"Maraponga, Fortaleza",Rua Holanda,"Apartamento para comprar 
Maraponga, Fortaleza",45.0,2,1,1,80000.0,200.0,Maraponga, Fortaleza
784,"Prefeito José Walter, Fortaleza",Avenida I,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",45.0,2,1,1,118000.0,250.0,Prefeito José Walter, Fortaleza
785,"Aldeota, Fortaleza",Rua Marcos Macêdo,"Apartamento para comprar 
Aldeota, Fortaleza",192.0,3,5,4,800000.0,2050.0,Aldeota, Fortaleza
786,"Papicu, Fortaleza",Avenida Santos Dumont,"Apartamento para comprar 
Papicu, Fortaleza",108.0,3,3,1,499000.0,600.0,Papicu, Fortaleza
787,"Meireles, Fortaleza",Avenida Historiador Raimundo Girão,"Apartamento para comprar 
Meireles, Fortaleza",69.0,2,2,1,940000.0,600.0,Meireles, Fortaleza
788,"Aldeota, Fortaleza",Avenida Rui Barbosa,"Apartamento para comprar 
Aldeota, Fortaleza",29.0,1,1,1,415000.0,0.0,Aldeota, Fortaleza
789,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",121.0,3,4,3,1160000.0,1100.0,Meireles, Fortaleza
791,"Montese, Fortaleza",Rua Almirante Rufino,"Casa para comprar 
Montese, Fortaleza",215.0,4,5,5,1200000.0,0.0,Montese, Fortaleza
792,"Sapiranga, Fortaleza",Rua José Moacir Bezerra,"Casa de condomínio para comprar 
Sapiranga, Fortaleza",141.0,3,5,2,650000.0,960.0,Sapiranga, Fortaleza
793,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Professor Frota Pinto,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",71.0,3,2,2,450000.0,750.0,Engenheiro Luciano Cavalcante, Fortaleza
794,"Prefeito José Walter, Fortaleza",Rua 08H,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",50.0,2,2,1,230000.0,330.0,Prefeito José Walter, Fortaleza
795,"Benfica, Fortaleza",Avenida da Universidade,"Apartamento para comprar 
Benfica, Fortaleza",122.0,3,2,1,440000.0,970.0,Benfica, Fortaleza
796,"Papicu, Fortaleza",Rua José de Borba Vasconcelos,"Apartamento para comprar 
Papicu, Fortaleza",72.0,3,3,2,415000.0,700.0,Papicu, Fortaleza
797,"Praia de Iracema, Fortaleza",Rua Dragão do Mar,"Apartamento para comprar 
Praia de Iracema, Fortaleza",72.0,2,2,2,1150000.0,865.0,Praia de Iracema, Fortaleza
798,"Varjota, Fortaleza",Rua Tavares Coutinho,"Apartamento para comprar 
Varjota, Fortaleza",145.0,3,5,2,750000.0,1360.0,Varjota, Fortaleza
799,"Centro, Fortaleza",Rua Pero Coelho,"Apartamento para comprar 
Centro, Fortaleza",141.0,3,4,4,1150000.0,609.0,Centro, Fortaleza
800,"Meireles, Fortaleza",Rua Leonardo Mota,"Apartamento para comprar 
Meireles, Fortaleza",120.0,4,2,2,680000.0,1390.0,Meireles, Fortaleza
801,"Jangurussu, Fortaleza",Rua Recanto Verde,"Apartamento para comprar 
Jangurussu, Fortaleza",45.0,2,1,1,145000.0,425.0,Jangurussu, Fortaleza
802,"Aldeota, Fortaleza",Rua Joaquim Nabuco,"Apartamento para comprar 
Aldeota, Fortaleza",190.0,5,4,2,779000.0,1670.0,Aldeota, Fortaleza
803,"Joaquim Távora, Fortaleza",Rua Padre Valdevino,"Apartamento para comprar 
Joaquim Távora, Fortaleza",75.0,3,2,2,690000.0,0.0,Joaquim Távora, Fortaleza
804,"Benfica, Fortaleza",Avenida da Universidade,"Apartamento para comprar 
Benfica, Fortaleza",57.0,2,1,1,596064.0,0.0,Benfica, Fortaleza
805,"Fátima, Fortaleza",Avenida Aguanambi,"Apartamento para comprar 
Fátima, Fortaleza",117.0,3,3,1,315000.0,800.0,Fátima, Fortaleza
806,"Cajazeiras, Fortaleza",Avenida Deputado Paulino Rocha,"Apartamento para comprar 
Cajazeiras, Fortaleza",45.0,2,1,1,32000.0,300.0,Cajazeiras, Fortaleza
807,"Aldeota, Fortaleza",Rua José Vilar,"Apartamento para comprar 
Aldeota, Fortaleza",52.0,2,2,1,590000.0,0.0,Aldeota, Fortaleza
808,"Aldeota, Fortaleza",Rua Nunes Valente,"Apartamento para comprar 
Aldeota, Fortaleza",160.0,3,5,3,750000.0,1500.0,Aldeota, Fortaleza
809,"Messejana, Fortaleza",Rua Taquatiara,"Apartamento para comprar 
Messejana, Fortaleza",42.0,2,1,1,195000.0,250.0,Messejana, Fortaleza
810,"Praia do Futuro II, Fortaleza",Rua Antônio Atualpa Rodrigues,"Casa para comprar 
Praia do Futuro II, Fortaleza",265.0,3,4,4,3480000.0,0.0,Praia do Futuro II, Fortaleza
811,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",46.0,2,1,1,146000.0,0.0,Pedras, Fortaleza
812,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",50.0,2,1,1,139000.0,0.0,Pedras, Fortaleza
